rid,DOS027_VCAP_6H:BRD-M55020616-001-01-9:5,DOS027_VCAP_24H:BRD-M55020616-001-01-9:5,DOS051_A549_24H:BRD-M55020616-001-01-9:5,DOS051_HT29_24H:BRD-M55020616-001-01-9:5,DOS051_MCF7_24H:BRD-M55020616-001-01-9:5,DOS051_PC3_24H:BRD-M55020616-001-01-9:5
5720,-1.52404999733,0.100157149136,-0.0896000042558,-0.950049996376,0.0518499910831,0.260199993849
466,-0.572349965572,0.377279400826,-0.479600012302,-0.83185005188,-0.345850020647,-1.0828499794
6009,0.130199998617,-1.09304618835,0.70459997654,0.74270004034,-0.00209999084473,-0.679250001907
2309,-0.323500007391,-3.06211590767,-0.948650062084,-0.105349987745,-0.373600006104,1.76335000992
387,0.930400013924,0.0958270281553,-0.691599965096,0.422800004482,0.0452000051737,-0.96774995327
3553,-0.0518000125885,0.077235430479,1.00444996357,-1.7023999691,1.14724993706,-0.108249992132
427,-0.131949990988,0.308697372675,-0.986500024796,0.615299999714,0.433449983597,-1.2445499897
5898,0.726899981499,0.378837406635,-0.133399993181,0.257149994373,-1.61594998837,-0.450149983168
23365,0.0239499807358,0.14130063355,0.813049912453,-0.506600022316,-0.144850000739,0.332000017166
6657,0.194350004196,-0.259670764208,0.165199995041,-0.16274997592,1.39319992065,0.528149962425
5054,0.739149987698,0.113309398293,-0.000349998474121,-0.511199951172,0.403900027275,-0.419050008059
3108,-0.607100009918,-0.419437348843,-0.361499994993,0.0166000016034,-0.504050016403,-0.0681999996305
1950,-0.933099985123,-0.592677175999,-1.28894996643,-0.957799971104,0.691699981689,0.772449970245
351,0.710100054741,0.224469169974,-0.000650000059977,-0.660799980164,0.578550040722,0.498799979687
4846,1.84700000286,-0.289152234793,-0.379999995232,-0.449299991131,-4.73274993896,1.46504998207
1452,-1.27764999866,-0.386026263237,-1.03554999828,-0.592700004578,-0.957549929619,-0.140750005841
4776,0.415600001812,-0.483925133944,1.68285000324,-0.996850013733,0.78225004673,0.811699986458
6908,-1.02505004406,-0.802373766899,0.475749999285,-0.466500014067,0.367599993944,-0.849950015545
672,-1.36195003986,0.856309533119,-0.0200500003994,-0.700850009918,-0.701449990273,-1.20299994946
5710,0.537099957466,0.272449076176,0.77380001545,-0.993600010872,-0.743099987507,0.00650000572205
2115,0.613799989223,-0.710527598858,-0.148800000548,-0.87165004015,0.962650001049,-0.137050002813
7015,0.377000004053,-0.661273419857,0.299000024796,-0.32380002737,0.282399982214,0.361949980259
8726,0.511099994183,-0.430300205946,1.0366499424,-0.230899989605,-0.579699993134,-0.609300017357
2185,-0.150900006294,-0.789575457573,0.402799993753,0.196850001812,2.17149996758,0.297250002623
3315,1.48399996758,-0.473756670952,-1.47039997578,0.140950024128,0.334549993277,-0.303099989891
5289,0.634050011635,0.2714445889,0.746150016785,-0.394299983978,0.48789998889,-1.07980000973
868,0.907450079918,0.278393805027,0.506749987602,-0.595650017262,1.87339997292,-0.361400008202
1677,0.421850025654,0.310932070017,-0.259049981833,0.0927999913692,0.374000012875,1.07945001125
7043,0.35974997282,-0.54100471735,0.66060000658,-0.820850014687,0.857649981976,0.223299995065
5613,-0.132800042629,-0.183587402105,-0.202349990606,-0.22135001421,1.17065000534,1.19505000114
595,-0.201150000095,-0.583398222923,2.28469991684,0.51004999876,-0.289250016212,-0.15934997797
4793,0.97209995985,0.0359149202704,0.271299988031,-0.758049964905,0.159399986267,0.382899999619
2736,0.22310000658,-0.534456670284,0.0364000014961,-0.912899971008,1.24070000648,0.419550001621
5290,0.553049921989,-0.349801719189,1.40560007095,-0.382399976254,1.51014995575,0.460299968719
6194,0.380849987268,-0.721884787083,0.00034999998752,-0.549049973488,0.00034999998752,-0.942299962044
1676,0.131799995899,-0.394499033689,0.867049992085,-4.30205011368,0.682649970055,0.616000056267
23512,-0.364250004292,0.306631743908,-0.212199985981,-4.43620014191,-2.43654990196,-1.50744998455
148022,0.145150005817,4.09314632416,0.470100015402,-0.290800005198,0.527849972248,-0.215999990702
1906,-0.436100006104,-0.196741640568,0.0378499925137,0.52380001545,0.0500499904156,0.695950031281
8878,0.211149960756,-0.383801162243,-0.385850012302,0.456250011921,-0.814149975777,-0.337350010872
3091,-0.483149975538,0.124197766185,0.406949996948,-0.382550001144,0.125600010157,-0.00369998812675
5743,4.26139974594,-1.81033301353,-0.0393500030041,-1.39814996719,-0.678750038147,0.519050002098
5321,0.348849952221,-1.12738788128,-0.167549997568,-1.08354997635,-0.827950000763,-0.807000041008
4144,-0.466049998999,-0.52071917057,0.0452000200748,-0.443700015545,0.34730002284,0.485249996185
1981,-1.77869999409,-0.162554010749,5.1875,-0.859150052071,-0.48679998517,-0.39200001955
695,-0.582199990749,0.669856190681,0.248949974775,0.836049973965,0.503549993038,-0.466399997473
10398,0.175300002098,-1.59013199806,1.06235003471,-0.706799983978,1.50060009956,0.614499986172
5708,0.125100001693,-0.560209929943,-0.124950006604,0.517300009727,0.760949969292,-0.0258999988437
1213,0.245399981737,2.71450519562,1.34700000286,-0.955700039864,-0.442449986935,0.629950046539
226,0.195950001478,-0.539686083794,0.423049986362,0.530550003052,0.631049990654,0.527649998665
6777,1.52079999447,-0.252042889595,0.175149992108,0.673750042915,-0.1481000036,-0.655400037766
2113,0.375399947166,-0.97212511301,0.539449989796,1.04984998703,-0.289399981499,-1.32704997063
3329,-3.93474984169,0.451273530722,1.47969996929,-3.8641500473,-0.490549981594,-0.513949990273
1050,0.459299981594,0.622662186623,0.655799984932,0.411050021648,-1.47090005875,-0.413000047207
9491,-0.176600009203,-0.984860539436,0.461950033903,-1.02499997616,0.542999982834,0.983500003815
22926,0.49555003643,-0.097714073956,-3.50745010376,-0.614449977875,-0.14335000515,-0.389649987221
5899,0.0340500026941,-0.0224236175418,0.328399986029,0.518000006676,-1.40345001221,-1.03515005112
5467,1.6982499361,-2.73983359337,1.61259996891,1.05005002022,0.478749990463,0.11439999938
6774,-0.350699961185,0.217869281769,0.548150002956,-0.715250015259,0.638249993324,0.530699968338
1788,0.302549958229,-0.379906862974,-0.760949969292,-0.129249989986,1.24040007591,0.411449998617
5921,0.933300018311,-0.0203939676285,1.75934994221,-1.07889997959,-0.563549995422,-0.157800018787
5721,-0.283800005913,-0.17822009325,-0.111349999905,-0.223849996924,-0.0907000005245,-0.239899992943
2263,-0.421549975872,-0.050458163023,-0.500050008297,-0.415300011635,-0.315999984741,0.0657000020146
808,-0.0399999916553,-3.85752820969,0.125099956989,-3.31659984589,0.555899977684,-0.0648999810219
30001,-1.73884999752,0.503549516201,0.28275001049,0.35024997592,-1.15005004406,0.182549998164
348,-0.0606499910355,-0.360967129469,0.123200006783,-0.469599992037,0.942299962044,0.240400016308
30849,-0.518850028515,-0.439211457968,-0.135499998927,0.078749999404,-2.48040008545,0.727950036526
1454,0.70560002327,-0.0657184869051,0.973800003529,0.974399983883,0.0611999966204,0.325500011444
6500,-0.00494998693466,0.0290484875441,0.362300008535,-0.950100004673,-0.0709500014782,-1.41014993191
5627,0.565750002861,0.412661671638,0.469799995422,-0.504299998283,-5.46064996719,-0.426149994135
5715,0.686649978161,0.159227773547,2.76265001297,0.134849995375,-0.363250017166,-0.715299963951
4791,0.0538000017405,0.0191457122564,0.763249993324,0.24770000577,1.04299998283,1.16139996052
56924,0.354200005531,0.326811254025,0.825850009918,0.733900010586,-0.807249963284,-1.70439994335
2690,-0.0711500048637,0.117748603225,-0.385199993849,0.420849978924,-0.586499989033,-0.368400037289
1019,-0.794549942017,-0.2838062644,-1.48725008965,0.307449996471,0.747750043869,-0.117450013757
51422,0.429699987173,3.51104831696,1.1862000227,-0.935549974442,0.847599983215,-0.906300008297
5788,-0.0348999500275,0.254588246346,-0.145999997854,-0.450749993324,-0.0265499949455,0.745849967003
6709,-0.26265001297,-0.791702330112,0.182300001383,-2.29629993439,-1.22889995575,0.497899979353
1277,0.556200027466,0.0294055864215,-0.097800001502,0.723349988461,0.423749983311,0.767150044441
993,-0.934499979019,1.09472978115,-1.53114998341,0.404100000858,-1.09009993076,-0.414649993181
7157,-1.37925004959,-0.317443788052,0.433200001717,0.575450003147,0.256200015545,0.194849997759
1958,-0.303149938583,-0.239266216755,0.291200011969,1.44574999809,0.341300010681,0.505750000477
4582,3.42969989777,0.83725965023,1.25084996223,-0.657850027084,-1.41304993629,0.401099979877
9212,0.15625,0.431202083826,0.746850013733,-1.15365004539,0.547000050545,0.229150012136
8440,-0.514050006866,0.173396676779,-0.309000015259,0.386699974537,-0.266250014305,-0.771049976349
6790,-0.0732999891043,-1.69208073616,-0.122649997473,0.0188000053167,-0.268999993801,-1.898250103
8851,0.0914500057697,-0.124814450741,-0.754349946976,0.491750001907,-1.59080004692,0.0142999980599
2534,0.835550010204,1.85351848602,0.524900019169,-0.596650004387,0.290350019932,-0.122400015593
4893,0.232500016689,-0.559056580067,0.763249993324,0.102499991655,-1.00094997883,0.675550043583
665,1.70824992657,0.26470592618,0.0309000015259,-1.1262999773,-1.4496999979,-1.54394996166
4313,-0.367599964142,0.0389235466719,0.74169999361,-0.819800019264,0.697250008583,0.783049941063
1022,0.282449990511,0.231698870659,-0.318100005388,-0.292850017548,0.881500005722,-0.131799995899
5880,1.31410002708,-0.898280978203,-0.0108000040054,-0.626950025558,-1.09119999409,-0.563199996948
3162,1.41454994678,3.33035898209,0.855000019073,-0.759549975395,0.0352500006557,1.21624994278
1282,0.199199974537,-0.299921929836,0.0745500028133,-0.154349982738,1.49714994431,0.379149973392
3383,0.451400011778,3.1229839325,0.223500013351,0.177199989557,1.67305004597,1.36380004883
727,2.27340006828,0.370172947645,0.908299982548,1.12894999981,0.792050004005,0.39485001564
4792,-0.157099962234,-4.13730621338,0.644149959087,0.704399943352,-0.525700032711,-0.783949971199
4794,-0.00599998235703,-0.3093341887,0.21099999547,-1.93585002422,0.924700021744,1.13384997845
902,0.276749998331,-0.267811536789,0.596450030804,-0.0736500024796,0.433950006962,-1.07940006256
8091,-0.269199997187,-0.331540107727,0.426750004292,0.896699965,-0.133849993348,-0.636999964714
3486,0.515750050545,-0.347539484501,0.085399992764,1.78005003929,0.380349993706,-0.622550010681
10818,0.0775499641895,-0.394364833832,2.06194996834,-1.50620007515,0.738199949265,0.530900001526
3454,1.141299963,-0.9827901721,0.384649991989,-0.650499999523,0.548300027847,0.28385001421
4282,-0.345800042152,-0.0246613025665,-0.0010000000475,0.337249994278,0.100850000978,-0.637149989605
1605,-1.06025004387,0.417746126652,1.01295006275,-0.698400020599,-3.4443500042,-1.13364994526
10644,-0.219400003552,-0.459472954273,3.16144990921,0.207800000906,-0.215649992228,-0.850650012493
2065,0.114050000906,-0.0231809020042,0.636099994183,0.490500003099,-0.55085003376,-0.518749952316
8321,0.191500008106,-0.50510340929,-0.823350012302,-0.536199986935,1.15845000744,1.7172999382
8503,0.863700032234,-0.660405039787,0.361099988222,0.849500000477,-1.8016500473,0.0620499849319
7027,-0.915549993515,0.336765438318,0.100000008941,-0.69194996357,-0.699949979782,0.540650010109
6850,0.255400002003,-1.25545048714,-0.111050009727,-0.122899994254,0.803749978542,1.03020000458
1978,1.55334997177,0.88899487257,0.463849961758,-2.96009993553,-0.489199995995,-0.505499958992
896,-1.61710000038,0.0101551711559,-0.560400009155,-0.376850008965,-0.56485003233,-0.575049996376
5777,0.976850032806,-0.560583055019,0.564750015736,-0.248150020838,-0.885499954224,0.0582000017166
1846,0.375600010157,-0.433301210403,-0.0235000029206,0.304949998856,0.82465004921,-0.675999999046
5925,-0.600850045681,3.07122850418,0.670700013638,0.561349987984,0.39019998908,0.205499991775
142,-0.0221000015736,0.57954955101,1.0176500082,0.314099997282,-0.233649998903,-0.548849999905
1021,-0.182500004768,-0.611123502254,-0.619350016117,0.715049982071,0.682550013065,-0.295750021935
5699,-0.366099983454,0.00523433089256,-0.186650007963,-0.641600012779,0.529349982738,1.12049996853
8061,-0.433699965477,-0.556372284889,-1.25604999065,-0.0227499902248,-0.665349960327,-0.488099992275
1870,-1.08115005493,-0.161925524473,0.557449996471,0.721400022507,-0.591700017452,1.29779994488
1398,0.0381000041962,-0.154450044036,0.260949999094,-0.0384500026703,-0.338950008154,-0.394999980927
3312,-1.05369997025,0.946481525898,-2.37659978867,0.0115499794483,-0.182949990034,0.353649973869
891,0.0255500078201,0.0606730282307,-0.974550008774,-1.78589999676,0.063149958849,1.09685003757
4775,-0.452849984169,-0.0982631295919,0.328700006008,-1.25929999352,0.563749969006,0.0670499950647
5111,0.240799993277,0.501553714275,-0.00164999999106,0.482649981976,-4.86359977722,0.674399971962
5696,-2.57864999771,0.102279230952,-0.237450003624,0.56534999609,0.633849978447,0.361149996519
5588,2.76745009422,-0.374851167202,0.0913499891758,2.72829985619,1.07124996185,0.251150012016
6839,0.179549992085,0.733843684196,-0.129549995065,-0.15569999814,0.362550020218,-1.94385004044
329,-1.36115002632,0.570107161999,1.31945002079,2.21770000458,-0.417699992657,-0.0447999984026
5058,-1.60965001583,-1.13555049896,2.29670000076,-1.04665005207,0.265499979258,1.1753000021
998,0.148399978876,-0.86891245842,-0.724799990654,1.0599501133,-0.893899977207,-0.878550052643
9134,-3.03369998932,1.240696311,-0.590299963951,-1.03869998455,0.751800000668,0.258049964905
6616,0.268150001764,-1.69075405598,-0.935449957848,-0.985899984837,-0.159449994564,0.0710000097752
5223,0.831200003624,-0.672490477562,0.747099995613,0.437449991703,-0.328700006008,-0.294449985027
4690,-2.09419989586,0.630232930183,-0.247000008821,-0.084900021553,1.72885000706,-0.2458999753
958,-0.348950028419,-0.193060666323,-0.256299972534,-0.51029998064,1.21130001545,0.758049964905
1616,0.718099951744,0.0166062265635,0.918200016022,1.69315004349,1.07955002785,0.699499964714
991,0.262050002813,0.2759090662,-0.681900024414,0.337599992752,-1.67105007172,-5.00034999847
6347,-0.356750011444,-1.22806763649,1.74294996262,3.08280014992,0.712499976158,0.316799998283
6714,-0.236099988222,0.0954521149397,-1.02760004997,-1.06540000439,-0.725600004196,0.295850008726
652,0.13330000639,-0.722617745399,0.343600004911,-0.448150008917,0.0119000002742,0.670599937439
4331,-1.86669993401,0.173138380051,0.959249973297,-0.139200001955,-0.0681999996305,-0.19525000453
7099,0.676750004292,-0.850365638733,0.515950024128,-0.427249968052,0.392749994993,0.587849974632
10320,0.328000068665,-1.18328940868,1.36300003529,-0.912699997425,-0.390150010586,0.646649956703
2042,1.06470000744,-1.08859157562,0.436100006104,0.516250014305,0.663999974728,0.543249964714
843,0.0600499510765,-0.824630022049,-0.27484998107,0.0126999914646,1.11354994774,0.681200027466
840,1.76479995251,0.235151126981,-1.54534995556,0.825849950314,-0.807449996471,-0.921849966049
7048,0.155950009823,0.513671159744,0.745100021362,-0.899800002575,1.55194997787,-0.532199978828
4851,-0.132499992847,-0.414985954762,1.6915500164,-0.307999998331,0.210850000381,1.07260000706
6464,-0.140300005674,0.0927148759365,1.99629998207,1.12740004063,0.170849993825,-0.899500012398
23410,-0.102699995041,0.0401336923242,0.504999995232,-1.93285000324,0.876650035381,0.165000006557
54205,-0.983200013638,0.471482843161,-3.17645001411,-0.21495001018,-0.880699932575,-0.109750002623
2770,0.369599968195,0.146850466728,-3.01555013657,-0.0692500025034,0.128499999642,-0.589049994946
80204,0.0181500017643,1.26186597347,1.15930008888,3.69374990463,-0.222449988127,0.0240000002086
4208,1.21220004559,0.10231333971,0.439050018787,-0.475299984217,0.149650007486,0.238900005817
1845,-2.11190009117,1.02397155762,-0.188000023365,-0.324200004339,-0.996050000191,0.389450013638
23368,-0.160850048065,-0.518399715424,1.57279992104,-0.277700006962,-0.133849993348,3.00255012512
5583,0.304499983788,0.111688166857,-0.773050010204,0.0135999917984,-0.776200056076,0.0700999945402
8900,0.443099975586,0.317460536957,0.360650002956,-0.883949995041,1.90915000439,0.160099998116
581,0.978199958801,-0.26064312458,0.214149996638,-1.08624994755,-2.9795498848,0.0645500048995
6193,0.959249973297,-0.304411530495,0.760499954224,0.983000040054,1.03005003929,-0.0345999971032
6622,0.40000000596,0.534104943275,-0.225050002337,2.44070005417,-0.798200011253,-0.391550004482
11261,0.919749975204,3.09993076324,-0.105800002813,0.284299999475,-0.0563500076532,0.998050034046
6696,-1.12660002708,-0.254846632481,0.190400004387,0.781350016594,-0.79164993763,1.98865008354
8312,0.443599998951,-0.0944316983223,0.162349998951,-1.12430000305,0.105750009418,-0.438650012016
835,-0.721000015736,1.42657589912,1.10535001755,-0.536000013351,-1.5992500782,2.57565021515
8324,0.74849998951,-0.0485420674086,-0.553550004959,0.352300018072,4.2673997879,0.363700002432
1848,0.858500003815,0.687227725983,0.301499962807,0.0500499978662,0.745450019836,-0.26835000515
154,2.21450018883,0.883296251297,-1.08085000515,-1.08544993401,-0.553449988365,1.21810007095
4312,0.867649972439,-0.722428202629,2.22939991951,-0.420850008726,1.30524992943,0.4524500072
994,-0.167249977589,-3.08805847168,-0.125200003386,-0.163749992847,-1.55835008621,-5.31809997559
2048,0.865050017834,0.637356281281,1.40180003643,-0.278250008821,1.47494995594,3.63109993935
1111,0.743350028992,0.474421918392,0.562349975109,0.123449981213,-0.170399993658,-1.57840001583
5154,-1.77874994278,0.818301320076,-0.119950003922,-0.398400008678,-1.12664997578,0.678200006485
2920,0.455099999905,3.5395424366,0.0135000050068,1.39444994926,-0.456299990416,-0.757800042629
3122,2.84165000916,-0.27351295948,-0.74715000391,0.638600051403,0.00284999608994,-0.0443999990821
2769,1.47160005569,0.77304828167,0.589150011539,3.5610499382,-0.135150000453,-0.4633500278
5900,-0.323750019073,-3.04111123085,-0.105750001967,1.59095001221,-0.201600000262,0.864849984646
6304,3.93319988251,-0.970485091209,0.616150021553,1.50999999046,3.00750017166,-1.23965001106
5211,0.930949985981,0.370731174946,0.559800028801,0.914300024509,-0.375649988651,-0.240749999881
2886,0.0232999920845,-0.361714452505,0.0772500038147,0.410549998283,0.971049964428,2.20724987984
9261,1.41805005074,-0.0701000094414,-0.733299970627,0.332300007343,-0.942749977112,-0.57539999485
8569,-0.0875499844551,-0.472887843847,0.0575000047684,1.21529996395,0.424250036478,0.871050000191
3303,0.155599981546,0.0175433456898,-0.646000027657,0.0205499976873,-0.893500030041,-0.423299998045
5331,0.571300029755,0.0873532965779,0.333599984646,-0.18125000596,0.425549983978,-1.2853000164
5347,-1.58065009117,0.444022715092,-1.44854998589,-0.404600024223,-1.36664998531,-0.36495000124
4638,1.91795003414,0.0863987728953,1.19024991989,0.00895002484322,0.255849957466,-1.0381500721
2264,-1.07980000973,-1.00873279572,1.16260004044,-0.0582000017166,0.604399979115,-0.904500007629
1029,0.912349998951,-0.0174207091331,0.58729994297,-0.255400002003,0.0304499864578,-0.647449970245
1027,-2.94534993172,-0.172479361296,-0.812600016594,-0.885100007057,0.287000000477,-0.48939999938
2597,0.00130000000354,0.182691752911,-0.00065000000177,0.0,-0.100499995053,0.00034999998752
55847,-0.256250023842,-0.0689969807863,-0.285349994898,-0.543849945068,0.233300000429,-1.62144994736
25803,-0.456249982119,0.0264828503132,-1.24709999561,0.52505004406,-0.975750029087,0.317350029945
3480,-0.286850005388,-0.0429137051105,-1.04270005226,-0.391250014305,-1.12164998055,0.610249996185
2946,-0.162299990654,1.57995140553,-0.560500025749,0.617650032043,1.32920002937,-0.154599994421
9517,-0.822199940681,-0.0973254293203,0.641100049019,-0.282700002193,-1.49930000305,0.122749984264
25987,-0.0434499979019,0.689250528812,0.799099981785,0.436450004578,-1.05089998245,0.277849972248
23670,-0.761349976063,0.546549916267,-0.0278999991715,-0.471400022507,-1.37024998665,-1.11019992828
11182,0.998350024223,-0.604006528854,0.233600005507,-1.1017999649,1.32644999027,-0.364800006151
2146,1.00905001163,0.0522788465023,-0.0979499965906,1.38805007935,0.232449993491,-0.155799999833
3385,1.29335010052,-0.0838513970375,1.15110003948,-0.579949975014,-0.278200000525,0.316350013018
5261,-0.119550004601,-0.592982053757,0.51105004549,-0.764800012112,0.877200007439,0.575699985027
10765,0.457800000906,-0.449446111917,0.628949999809,-0.110999986529,-1.17844998837,0.500200033188
25839,-0.24840003252,-0.582124114037,0.924649953842,-0.0100000053644,-1.9795999527,0.184399992228
4172,-0.0544999837875,-0.333213448524,0.396799981594,-0.362300008535,-0.526750028133,-1.1577000618
23161,-0.737800002098,2.29520320892,-0.732549965382,-0.11755001545,-1.28434991837,0.612900018692
10298,0.518050014973,-3.66160774231,-0.467199981213,0.0735500082374,-1.72389996052,0.789900004864
1802,0.12650001049,1.58733987808,-0.476699978113,0.204699993134,-0.130800008774,-2.30949997902
58533,-2.79619979858,-0.364821016788,1.11704993248,-5.58384990692,-1.41384994984,-0.782350003719
147179,-1.34079992771,0.953429102898,-0.45324999094,0.0658999979496,-1.46580004692,-0.419099986553
29937,-2.18140006065,0.61229211092,0.589200019836,-0.587600052357,-0.0388499945402,-0.539200007915
6184,-0.415950000286,0.114584505558,0.00270000007004,-0.504700005054,-0.392850011587,-0.275600016117
9854,-0.690549969673,-0.16609147191,-0.3954000175,-0.784200012684,-1.50224995613,0.380750000477
2553,0.141449987888,-0.382268190384,-0.726200044155,-1.73090004921,-0.208799958229,0.822700023651
5440,-0.482899993658,-0.182994872332,-0.277599990368,-1.01480007172,0.163850009441,-0.402700006962
54623,0.180749997497,0.608546435833,-0.106700003147,0.694100022316,-0.0666499957442,-0.0545499920845
9533,-0.476300001144,-1.03304553032,-1.0420999527,-0.829349994659,0.3016500175,-0.29675000906
8607,-0.59684997797,0.177062362432,-0.13030000031,-0.303750008345,-1.74549996853,-0.105650007725
207,0.343800008297,0.108341321349,0.616500020027,-1.57405006886,-0.531550049782,-0.363000005484
26054,-0.296700000763,-0.173310428858,0.847899973392,-1.15109992027,-0.405449986458,0.375600010157
10682,-1.29250001907,1.0014039278,1.1072499752,-0.108000002801,0.234600007534,0.178350001574
8573,0.000900000333786,0.39081916213,-0.574050009251,2.25465011597,0.146600008011,-0.301450014114
23378,-0.184299990535,-0.483020424843,0.275950014591,0.0454499945045,-0.489849984646,-1.17050004005
8553,3.1466999054,1.9889677763,1.45114994049,0.969200015068,0.275950014591,-0.607099950314
622,-2.00049996376,0.545041799545,0.395250022411,0.559100031853,-1.12065005302,0.276050001383
9467,-0.779350042343,0.0265641212463,-0.397650003433,-1.34765005112,-0.739000022411,-0.00509998202324
5525,-0.401600003242,-0.308772683144,0.852300047874,0.647499978542,-0.564400017262,-1.41084992886
256364,-0.0591500028968,-0.567706346512,0.947699964046,-0.938049972057,-0.971199989319,-0.29264998436
332,-0.296599984169,0.27436453104,-0.577400028706,-0.310499966145,1.17054998875,-0.993600010872
2058,-0.328649997711,-3.84931325912,-0.322349995375,0.291000008583,0.0291000008583,-0.719799995422
7849,-1.00259995461,0.343309789896,-0.082000002265,-0.725499987602,-0.491800010204,1.04569995403
23244,0.104950010777,0.609613418579,0.0117000043392,0.423399984837,-0.378300011158,-0.267750024796
7494,0.665899991989,0.56598418951,0.0961499810219,-0.826550006866,-0.802299976349,-0.957499980927
4836,-0.617200016975,-0.578387379646,-0.0632500052452,0.62549996376,-0.0558500140905,0.0193000026047
23647,0.417000025511,-0.0880063027143,0.0535499975085,-0.754999995232,-0.546050012112,-0.109650015831
10617,-0.331549972296,0.223109066486,0.466100007296,0.15324999392,-0.933400034904,-0.21819999814
2184,-0.0313500016928,-0.314245194197,0.20064997673,0.206050008535,-0.70300000906,-0.111149966717
5355,1.22440004349,-0.340214431286,-0.867399930954,-0.369800001383,-0.641799986362,-0.193149998784
6659,1.53219997883,0.992049694061,-0.1087000072,-0.183899998665,0.106499999762,-3.45254993439
7016,-1.2336499691,-0.544420778751,-0.400800019503,0.209700003266,-0.533800005913,-0.23140001297
90861,-0.393350034952,0.37310358882,0.239650011063,-0.343300014734,-1.14100003242,-0.775499999523
