rid,ERG011_VCAP_6H:BRD-K87112191-001-02-9:10,ERG011_VCAP_6H:BRD-K87112191-001-02-9:2,ERG011_VCAP_6H:BRD-K87112191-001-02-9:0.4,ERG011_VCAP_24H:BRD-K87112191-001-02-9:10,ERG011_VCAP_24H:BRD-K87112191-001-02-9:2,ERG011_VCAP_24H:BRD-K87112191-001-02-9:0.4
5720,-0.216649994254,-0.4700999856,1.42385005951,0.0585746020079,0.150715619326,-0.35040935874
466,0.564749956131,0.621150016785,-0.198850005865,-0.487650752068,-0.380474627018,-0.0224750116467
6009,0.851850032806,0.709900021553,0.364449977875,-1.10410630703,-0.631045937538,-0.633880078793
2309,1.91054999828,2.33445000648,1.08204996586,3.57470607758,2.34290194511,1.30210363865
387,0.423449993134,0.376550018787,0.740400016308,-0.841878712177,-0.30543923378,-0.572225689888
3553,-0.490549981594,-0.382699996233,0.226999998093,1.03801476955,0.755188345909,0.96924507618
427,0.532899975777,0.278349995613,0.491900026798,0.289148688316,0.719579935074,0.403854757547
5898,1.07134997845,0.898000001907,0.345100015402,-0.476099938154,0.220954060555,0.0812028050423
23365,1.23965001106,1.05830001831,-0.49564999342,-0.535199165344,-0.576019525528,0.101681284606
6657,-0.829699993134,-0.821449995041,-0.473099976778,0.594271302223,0.565865278244,0.843105375767
5054,0.0514000058174,-0.175699993968,-0.55604994297,-0.215169578791,-0.544980287552,-0.135326474905
3108,1.16729998589,0.610650002956,3.22774982452,0.621084749699,-0.00342616438866,-0.654677867889
1950,-0.28900000453,-0.872200012207,-0.304399996996,0.50225353241,0.0562562346458,-0.326349079609
351,0.674499988556,0.674499988556,0.0586999952793,-0.184698536992,0.518689572811,0.146426022053
4846,0.627099990845,0.169600009918,0.465649992228,2.60754084587,-0.416224718094,1.42682540417
1452,1.05465006828,0.96305000782,0.67509996891,0.199588090181,0.020112901926,0.78635764122
4776,-0.683349967003,-0.329649984837,0.0997000038624,1.12228441238,0.387525320053,0.835703074932
6908,1.37634992599,0.563050031662,-0.579999983311,-0.213472396135,-0.492096990347,-0.448414325714
672,0.314300000668,0.440299987793,0.359200000763,-1.55196034908,-0.708113670349,0.248614013195
5710,0.96145004034,-4.32789993286,0.88529998064,-0.378669023514,-0.782387077808,0.243743211031
2115,-0.450450003147,-0.207549989223,-0.00639998912811,-0.0231625288725,-0.550545394421,-0.130908966064
7015,-0.572049975395,-0.259750008583,0.0856000036001,1.63252210617,1.05323565006,2.54503941536
8726,0.335950016975,-0.392250001431,-0.380549997091,-0.930510103703,-1.0444034338,-0.770630061626
2185,-0.78100001812,-0.38924998045,-0.658599972725,1.22854995728,0.484875589609,0.642817914486
3315,0.479449987411,1.29780006409,0.225699990988,0.845672726631,-0.345523267984,-0.168505057693
5289,2.1726500988,0.402350008488,0.743250012398,-0.878940463066,-0.492909371853,0.542844831944
868,2.11805009842,1.32165002823,1.46290004253,1.45247232914,0.319242954254,0.675577759743
1677,-1.1290500164,-0.516149997711,-0.045450001955,-0.385932803154,0.570942759514,0.17478980124
7043,-0.778550028801,-1.09165000916,-0.154249995947,-0.104885332286,-0.209850907326,0.00791507214308
5613,-0.659600019455,-0.282550007105,-0.582650005817,1.07682585716,0.251857757568,0.720463335514
595,1.06470000744,0.264100015163,0.834499955177,-0.687864303589,-0.342119842768,0.102815374732
4793,-0.012800000608,0.143050000072,-0.488450020552,0.431155025959,-0.32275429368,-0.394477367401
2736,-0.417999982834,-0.102749995887,0.349000006914,0.655482053757,1.96046829224,0.67522495985
5290,0.0533499717712,0.0972999930382,-0.215800002217,0.873141884804,0.617970883846,1.2093963623
6194,0.0,0.0,-0.996200025082,-1.39501237869,0.0,0.0
1676,-1.04165005684,-0.238749995828,0.0779500007629,0.965000033379,0.997630476952,1.16368496418
23512,-0.233750000596,-0.0448500066996,0.024549998343,-2.57047796249,-1.38259589672,-0.877783000469
148022,-0.539499998093,-0.7174000144,-0.199649989605,-0.585262775421,-0.693450808525,0.138386905193
1906,-0.214300006628,0.0262999981642,0.371749997139,0.784820973873,-0.425037205219,-0.0522667728364
8878,0.251699984074,-1.18145000935,-0.174199998379,0.035608112812,-0.399270534515,0.081114038825
3091,0.627699971199,-0.00119999796152,-1.29664993286,-0.140560626984,-0.00846379995346,0.0773280262947
5743,-0.0796499997377,1.71105003357,2.4646999836,0.0931252092123,-0.209785714746,0.304286360741
5321,-0.271750003099,-0.276650011539,-0.0470499992371,1.13552999496,0.770782589912,0.68927115202
4144,-2.59489989281,-1.5204000473,-0.858150005341,0.195725589991,1.58980429173,1.4742692709
1981,-0.650049984455,-1.36345005035,-1.28605008125,-0.942597448826,-0.563712835312,-0.316757500172
695,0.0848999992013,-0.0996999964118,-0.352500021458,-0.382571995258,-1.60484075546,-0.835876226425
10398,-0.638000011444,-1.37890005112,-0.149649992585,-0.19030110538,0.546333432198,0.21772621572
5708,-0.130350008607,0.134700000286,0.57389998436,-1.64262914658,-2.47996592522,-0.914781093597
1213,-0.270900011063,0.127749994397,0.244800001383,-2.34459924698,-1.2788939476,-1.04667949677
226,-0.27429997921,-0.156499996781,-1.41805005074,-1.03061139584,-0.928206920624,-0.218524366617
6777,-0.0798000395298,-0.0713999867439,-0.71875,-0.0201322026551,6.11839389801,-0.29617986083
2113,-1.09899997711,-0.488950014114,0.119800001383,0.91325455904,0.281811416149,0.0672487542033
3329,-0.173700004816,0.236349999905,0.252649992704,-1.88576388359,-0.562493085861,0.21659077704
1050,-1.10045003891,-0.79515004158,-0.492700010538,-0.927008152008,-0.0212102085352,0.275061130524
9491,-0.707849979401,0.428350031376,-0.11455000937,0.736531853676,0.241372853518,0.851559042931
22926,-0.0774000138044,0.14050000906,0.525900006294,-0.848541200161,0.233791187406,0.209215298295
5899,0.502950012684,-0.999350011349,-1.23239994049,0.468670725822,-1.13283634186,-0.71456605196
5467,0.428000003099,-0.0928499996662,-0.483499974012,0.815573811531,0.830252945423,0.0269690454006
6774,-0.614100039005,-0.182949990034,0.272599995136,2.81277036667,-0.345312893391,0.0821283310652
1788,-1.15374994278,-0.522699952126,-0.0205000042915,1.37016391754,0.690627157688,0.948437690735
5921,1.32325005531,1.108700037,0.0874499976635,-0.219422891736,-0.336961060762,0.085551224649
5721,-1.40304994583,-1.05815005302,-0.85389995575,-1.45231962204,-1.81304323673,-2.01406550407
2263,-0.936349987984,-0.874949991703,-0.494799971581,0.991672515869,0.128702297807,0.668845772743
808,-0.428399980068,-0.637300014496,0.0659999847412,0.355626732111,0.96350467205,0.414127469063
30001,1.42184996605,0.918700039387,-0.15030002594,0.595194101334,-0.139338448644,0.634208679199
348,-0.525600016117,-0.383599996567,0.0467500016093,1.52176213264,1.67545843124,0.682848095894
30849,0.152150005102,-0.712849974632,-1.00915002823,-1.02555239201,-1.07705974579,-0.755687534809
1454,2.93914985657,2.49185013771,-0.0235500000417,0.920141339302,0.456773221493,0.922196686268
6500,1.12384998798,0.799899995327,0.668500006199,-0.845565676689,-0.709067821503,0.403772473335
5627,-0.337249994278,-0.911299943924,2.17309999466,-0.0885814204812,2.9955303669,0.0536023229361
5715,0.731199979782,-0.0140499994159,0.266799986362,1.53653097153,-0.229619473219,-0.295551478863
4791,-0.7757999897,0.0726000070572,0.649200022221,0.676275610924,3.65388298035,0.443243384361
56924,0.380100011826,-0.0621999800205,0.606950044632,-0.568983435631,-0.513662457466,-0.066566683352
2690,-0.49430000782,-0.512699961662,-0.259999990463,-0.28732419014,-0.697189807892,-0.522410750389
1019,-0.00319999828935,-0.306149989367,-0.130999997258,-0.931110262871,-0.075662791729,-0.0245791524649
51422,-0.364349991083,-1.19825005531,-1.13650000095,0.872860848904,0.906231164932,0.657835245132
5788,-1.29645001888,-0.95710003376,0.191199988127,0.449573725462,0.163705796003,0.474235504866
6709,-0.909999966621,-0.805599987507,-1.23940002918,-1.42587077618,-0.986437141895,-0.0986841842532
1277,-0.472199976444,-0.24604998529,-1.6834000349,1.44503235817,1.15364277363,-0.144388884306
993,-1.67299997807,-1.38220000267,-1.76125001907,-3.41198444366,-2.62152051926,-2.74620723724
7157,-0.0220499932766,0.551450014114,0.0222999751568,-1.10673069954,-0.0665609538555,0.868756771088
1958,-0.831700026989,0.527999997139,4.98369979858,0.636716067791,0.870149254799,0.0757015645504
4582,1.08120000362,5.31430006027,-0.700850009918,-1.3392547369,0.513999521732,-0.783497571945
9212,0.0444499999285,-0.92585003376,0.694149971008,-0.406621962786,-0.110715657473,0.379342079163
8440,-0.196350008249,0.536100029945,0.425549983978,-0.0739663243294,-0.247559219599,0.25270986557
6790,-0.206699997187,0.545849978924,0.565450012684,-3.68036913872,-1.34477448463,-1.46293079853
8851,0.270200014114,0.723250031471,-0.0352499932051,-0.606675863266,-0.22980889678,0.212772548199
2534,0.541599988937,-1.19830000401,0.736249983311,0.296226084232,0.631303608418,-0.104591742158
4893,-1.06640005112,-0.351899981499,0.0136000011116,0.230121001601,0.167068898678,1.06219446659
665,-0.100749991834,0.13229995966,0.659850001335,-0.267591953278,-0.199432760477,0.127296596766
4313,-1.15180003643,-1.08640003204,-0.223250001669,0.815382361412,0.257594078779,1.1507165432
1022,2.34159994125,2.06220006943,0.663500010967,0.159996598959,0.964767336845,-0.988308548927
5880,0.00699999928474,0.261400014162,1.03355002403,-0.272252351046,-1.04623162746,-0.153281956911
3162,2.65245008469,-0.716000020504,0.462700009346,-0.0985069870949,1.27416658401,1.31233239174
1282,-0.585799992085,-0.370000004768,0.0403499901295,0.510193109512,0.795285999775,0.123070389032
3383,-0.0716999992728,2.95705008507,3.23720002174,1.32423400879,0.785343587399,5.20063304901
727,-0.17745000124,0.407499969006,0.407400012016,-0.625289440155,-0.688384652138,-0.414723575115
4792,-2.00609993935,-1.20694994926,-0.679900050163,-0.793187379837,-0.354774355888,0.335166931152
4794,-0.519900023937,-0.633450031281,-0.682649970055,3.67905831337,0.678521811962,0.40970402956
902,-0.592899978161,-0.613499999046,-0.815649986267,1.10608041286,0.538075625896,0.754970133305
8091,-0.65499997139,-0.094600006938,-0.254299998283,0.0788172781467,0.892783045769,0.742008388042
3486,-8.82330036163,-4.20650005341,-2.1983499527,-7.88729381561,-3.19043111801,-2.73235678673
10818,-0.698099970818,-0.871200025082,0.238200008869,-0.177959665656,0.496716022491,0.304876923561
3454,-1.0040500164,-0.146399989724,0.403600007296,1.52988100052,1.19523000717,0.608689069748
4282,1.04480004311,0.444049984217,0.972300052643,-1.7646715641,-0.384323477745,-0.40164193511
1605,-1.03104996681,-0.682799994946,-0.462799996138,-1.88089108467,-1.31384813786,-0.614140212536
10644,-1.24035000801,-1.03419995308,1.93634998798,0.976780533791,2.13877797127,0.735011458397
2065,0.140699997544,0.382849991322,-0.281400024891,-0.413407385349,-0.330932408571,-0.140390485525
8321,-0.700250029564,-0.346200019121,-0.121449992061,1.05743062496,1.32184016705,-0.23934596777
8503,-0.982400000095,-1.4049500227,-1.98710012436,-0.962616503239,-2.25573062897,-0.802096128464
7027,-0.775499999523,0.17159999907,-0.759250044823,-0.436339497566,0.430590629578,0.828435599804
6850,-0.95710003376,-0.018200000748,-0.0755000039935,0.445361971855,0.879222631454,0.834249436855
1978,-0.74975001812,-0.819000005722,-0.788500010967,-2.28460097313,-1.70462656021,-0.702867925167
896,0.0135000050068,-0.710500001907,-0.67175000906,-0.610401690006,-1.19180715084,-2.0762348175
5777,0.248999997973,0.702000021935,1.02345001698,1.50177681446,0.733418703079,0.225801572204
1846,0.212849989533,1.41884994507,1.1250500679,2.70026397705,2.74359369278,2.24239826202
5925,1.5830000639,-0.242499992251,-0.328099995852,-2.22353649139,-1.07807457447,-0.492433577776
142,-1.54909992218,-0.659200012684,-0.73140001297,-1.71096420288,-0.523224234581,-0.588445782661
1021,-1.16719996929,-0.242399990559,-1.1249499321,-0.10705909878,0.119851112366,-0.529138684273
5699,-2.2093000412,-2.01604986191,-2.32804989815,-0.579205751419,-0.477690756321,-0.331379026175
8061,-0.73014998436,0.0198500156403,1.35539996624,0.756820321083,0.127665638924,-0.856524765491
1870,-0.458350002766,-0.52144998312,-0.756299972534,1.22127246857,0.0726760923862,0.58275359869
1398,1.05025005341,1.01610004902,-1.37825000286,0.598684549332,0.300403833389,0.669321477413
3312,-0.849099993706,-0.785750031471,-0.835250020027,-0.908159375191,0.217756181955,0.500605881214
891,-0.0658499971032,-0.338599979877,-4.16810035706,0.750533223152,0.502007126808,0.347387135029
4775,-0.0586999952793,-3.71110010147,0.00485002994537,1.37816905975,0.724964499474,0.57377910614
5111,1.03094995022,0.713649988174,0.548500001431,-2.86252903938,-1.44497680664,-0.512277901173
5696,-0.0753500163555,0.858250021935,0.458099991083,0.226055309176,0.621802210808,-0.116549909115
5588,-0.491649985313,-0.0810999944806,0.331849992275,0.883808612823,0.902441561222,0.186652079225
6839,0.714299976826,-0.160149991512,0.101300001144,-1.75052595139,-0.594103515148,-0.385878831148
329,1.53595006466,0.990549981594,-2.19009995461,0.502417325974,-0.460136473179,-0.223322466016
5058,0.0122500061989,-0.406150013208,6.30270004272,0.878034949303,0.636556148529,-0.0455208271742
998,0.213899999857,0.0453000068665,0.0524500012398,-1.26031005383,-0.780380964279,-0.266646802425
9134,-1.86699998379,-0.350549995899,0.09129999578,-1.22704875469,0.222228854895,0.122080795467
6616,4.31869983673,-0.270200014114,4.69445037842,1.63663721085,0.239327862859,-0.0337710119784
5223,-0.240950003266,-0.19010001421,-0.496850013733,-2.02480006218,-1.47780585289,-0.951163291931
4690,-0.436899960041,0.794950008392,0.988900065422,0.864451229572,0.79350656271,0.809262096882
958,-0.937150001526,-0.834399938583,0.310050010681,0.658789992332,0.634139478207,0.189702093601
1616,-0.00545001029968,-0.756200015545,0.45894998312,1.05298435688,0.899538218975,-1.13295221329
991,0.93774998188,1.03750002384,1.24685001373,-2.81413435936,-1.60973107815,-0.937501132488
6347,-0.612200021744,-0.965999960899,-0.987350046635,3.58983039856,1.35146951675,1.49435305595
6714,-0.520600020885,-0.568300008774,0.0653000026941,-1.32322204113,-0.775822520256,-0.0445272773504
652,-0.709450006485,-0.792600035667,0.11819999665,0.799961924553,0.568381428719,-0.204008668661
4331,0.586899995804,-0.507399976254,0.813149988651,0.0501392930746,0.494198054075,0.115303620696
7099,1.91005003452,-0.33370000124,-0.502699971199,0.218006446958,-0.723269820213,-0.0497481934726
10320,-0.637549996376,-0.571000039577,-0.401250004768,0.554206311703,0.159416615963,0.120914414525
2042,-0.599799990654,-0.513700008392,-1.57410001755,0.729979515076,0.962770819664,0.828701257706
843,-0.470749974251,-0.339450001717,0.22499999404,0.820970654488,0.349958717823,-0.233345925808
840,0.863499999046,0.598800003529,0.537000000477,0.162585914135,0.402746170759,0.411282479763
7048,-1.66384994984,-0.29154998064,0.128350004554,0.375086337328,-0.136151880026,-1.46172571182
4851,-0.333800017834,-0.75744998455,-0.789700031281,0.731513142586,0.256583452225,0.424311637878
6464,-0.830199956894,-0.721850037575,-0.350349992514,1.91262602806,0.932093918324,1.03418016434
23410,-0.130649998784,-0.250449985266,0.143449991941,0.536050021648,0.311614900827,-0.250447630882
54205,0.0120500000194,-0.21645000577,-0.475399971008,-0.625151753426,-1.30336523056,-0.647584140301
2770,0.810899972916,-0.0459500029683,0.851800024509,-0.291548162699,-0.422495603561,-0.157536894083
80204,-1.25839996338,-0.389900028706,-0.535250008106,0.467905193567,-0.456526398659,0.172790154815
4208,-1.56260001659,-0.400549978018,-0.622749984264,0.728721499443,2.57013750076,-0.236350804567
1845,-1.96144986153,-0.630050003529,-2.01915001869,-0.111521624029,-1.09804010391,-2.51503968239
23368,-1.03139996529,-0.932399988174,-0.925050020218,1.10266649723,2.22394752502,0.362161576748
5583,0.923749983311,0.0148999989033,0.430950015783,0.375355035067,0.00372466444969,0.474815279245
8900,1.46280002594,0.961400032043,0.124749988317,0.254509806633,0.758243262768,0.72161000967
581,-1.05235004425,-0.0389500111341,0.221300005913,2.35806155205,0.951710641384,0.911142528057
6193,1.56595003605,1.65434992313,-0.292149990797,0.63020670414,1.04278934002,0.624108076096
6622,0.676200032234,0.783249974251,0.927100002766,1.05360603333,1.37614226341,0.0816296637058
11261,0.524700045586,0.306050002575,0.186749994755,0.568677067757,0.282641381025,-0.452596336603
6696,-0.540600001812,-0.274649977684,4.80730009079,-0.0551079213619,-0.0370793938637,-0.853642225266
8312,-0.786450028419,-0.825999975204,-1.00584995747,0.410504817963,0.468938291073,0.186736062169
835,-0.0325499996543,0.376600027084,-0.479399979115,-0.294442564249,0.226735085249,0.177203372121
8324,-0.181749999523,0.913449943066,0.871399998665,0.229542940855,0.362392902374,-0.797040343285
1848,-0.902249991894,-0.473800003529,-0.318549990654,-0.0741196870804,-0.317437112331,0.391091376543
154,-0.136900007725,-0.385450005531,0.458950012922,0.181493639946,0.679321885109,-0.103266090155
4312,-0.749599993229,-0.625299990177,1.13100004196,1.30711638927,0.411979049444,0.68548387289
994,0.467800021172,-2.69374990463,-2.72394990921,-2.02873921394,-2.20331478119,-5.53819131851
2048,-1.47915005684,-1.29104995728,-0.632149994373,0.151745527983,-0.978176951408,-0.664089500904
1111,-0.492200016975,-0.88814997673,-0.0419000089169,-0.0807017832994,0.814820885658,0.3061658144
5154,-0.712300002575,-1.00429999828,-0.185350015759,0.593533873558,0.0713601857424,0.782331109047
2920,0.361849993467,-1.5107499361,0.279700011015,-0.548945486546,0.00932213664055,0.714069724083
3122,-0.626399993896,-0.802500009537,-0.389849990606,0.85000115633,0.264904558659,0.132186502218
2769,-0.826200008392,-0.553600013256,-0.0951000154018,0.359310001135,0.725263774395,0.28217291832
5900,0.279949992895,0.664350032806,0.124649994075,1.29723381996,1.29746699333,1.16078805923
6304,0.274699985981,-0.456849992275,0.246749997139,1.43666148186,0.572354674339,-0.326662987471
5211,-0.0645499974489,-0.0529500022531,0.525449991226,1.21268594265,-1.35266828537,-0.199719235301
2886,-0.528750002384,-0.0982000082731,0.452199995518,1.06969845295,0.903572797775,0.968713700771
9261,0.147900000215,-0.817399978638,-1.2349998951,0.510064125061,-0.546900391579,-1.34560096264
8569,-0.495500028133,-0.703649997711,-0.0953999906778,0.945943713188,0.70212584734,0.374709874392
3303,-0.188749998808,-0.421649962664,-0.172049999237,0.881388664246,0.440685391426,-0.112762272358
5331,-4.82770013809,-4.8888001442,-3.86205005646,-1.88332891464,-1.5511932373,-1.11971104145
5347,0.506600022316,1.80750000477,0.959500014782,-0.752931952477,-0.289784222841,-0.18287396431
4638,-1.46554994583,4.51149988174,-0.0927999988198,-1.24877238274,-1.51882314682,-0.779646992683
2264,-0.897099971771,-0.71280002594,-1.53375005722,1.73354148865,1.76371467113,1.76743638515
1029,-0.181449994445,0.0703499987721,0.851999998093,0.404065996408,0.424194544554,-0.000451818108559
1027,2.15464997292,1.68019998074,1.38824999332,-0.936999738216,0.467187702656,0.271834552288
2597,-0.52380001545,0.570699989796,0.830649971962,0.0149013977498,0.346501201391,-0.634078264236
55847,2.63520002365,-0.501549959183,2.67985010147,0.0562184154987,-0.0789467990398,2.4976170063
25803,-0.664499998093,0.984449982643,1.7106000185,1.56363153458,3.16975855827,2.12131237984
3480,0.684249997139,-0.0123000144958,-0.747600018978,-1.36282539368,0.932950377464,1.78450262547
2946,-0.533050000668,-0.870299994946,0.366800010204,0.19486092031,0.838829338551,0.136174544692
9517,0.761999964714,0.980549991131,0.309300005436,-0.072077229619,-0.712802410126,-0.896892309189
25987,-1.34719991684,-0.588599979877,-0.160300001502,-2.08486795425,-1.83481276035,-1.26710748672
23670,2.52119994164,0.589850008488,0.4375,1.31668627262,-0.467698544264,0.246691018343
11182,-2.41464996338,-2.00559997559,-2.2881000042,-0.673974215984,-2.62075233459,-2.96223497391
2146,1.82595002651,-0.0769499838352,-0.311749994755,-1.50306618214,-1.60757100582,-1.01893150806
3385,-0.617299973965,0.211250007153,1.33665001392,-1.84940958023,0.259593397379,0.250730723143
5261,-0.57849997282,-0.760399997234,-0.762149989605,0.893822669983,0.941870629787,0.645213901997
10765,0.2704000175,0.9945499897,0.537400007248,0.789498090744,0.804166197777,0.528752505779
25839,1.89350008965,0.488799989223,2.57669997215,2.30941104889,0.419756442308,-0.0998825877905
4172,-0.826049983501,-0.127999991179,-0.827100038528,-1.47306966782,-0.193763077259,-0.191828340292
23161,-0.290899991989,-0.401000022888,0.155650004745,1.74589538574,0.135963261127,0.572293400764
10298,-0.147599980235,-0.0622999966145,0.191400006413,-2.02529573441,-1.85135734081,-1.1736420393
1802,-1.84949994087,-1.16470003128,-0.826449990273,-2.21403002739,0.624865174294,0.273066073656
58533,1.73414993286,0.930849969387,0.393299996853,0.162251144648,-0.610931694508,0.124812334776
147179,0.329549968243,-0.36804997921,-0.51390004158,1.5075366497,0.239444449544,-0.814988613129
29937,0.900950014591,0.589500010014,0.534000039101,1.09835779667,0.798039793968,0.815170884132
6184,0.0879999995232,-0.413700014353,-0.476249992847,-2.36610031128,-1.09989905357,-0.845753073692
9854,-0.618499994278,-1.19370007515,-0.631499946117,-0.732726275921,-0.910655736923,-0.6302921772
2553,-1.03645002842,-0.598200023174,2.68655014038,-0.434381335974,-0.558604240417,0.39706543088
5440,-0.150199994445,-0.378450006247,-0.608550012112,-0.107763379812,-0.204839333892,0.270814239979
54623,-0.387350022793,0.0744000077248,0.0166000127792,-0.0224674716592,-0.216725587845,0.60877931118
9533,-1.50995004177,-1.24384999275,-1.0706499815,0.460551291704,0.438803732395,0.70446062088
8607,-2.80119991302,-1.88065004349,-0.996549963951,-1.90169155598,-0.795838594437,-0.0132625252008
207,-0.503999948502,-0.766000032425,-0.656549990177,-0.0239977836609,0.0598569214344,-0.504653036594
26054,1.31340003014,0.329499959946,0.401699960232,0.686369776726,1.30107021332,1.06758081913
10682,0.455350011587,-0.0415499955416,-0.753450036049,0.704675972462,-2.22374248505,-1.59860992432
8573,0.689300000668,0.437599986792,0.076099999249,-0.323639392853,-0.819010734558,-0.944465637207
23378,-0.829749941826,-0.543949961662,4.34434986115,-1.81875371933,-0.487144827843,-1.00784695148
8553,-0.222900003195,-0.446550011635,-0.118450000882,0.0359894931316,-0.755367994308,-1.41310405731
622,0.668200016022,0.847999989986,1.08310008049,-0.909248292446,-0.200029730797,-0.193804830313
9467,-0.383799999952,-0.69779998064,-0.692200005054,0.955046117306,0.102840483189,0.367738872766
5525,0.547349989414,-0.280449986458,-0.353350013494,1.57157742977,0.48032951355,0.410731256008
256364,-1.20054996014,-1.35240006447,-1.19269990921,-0.250753283501,-0.262394756079,-0.260387539864
332,1.61925005913,1.18934988976,0.967800021172,-3.46440148354,-2.51695728302,-2.00012540817
2058,-0.235799998045,-0.154400005937,-0.826499998569,-0.381610393524,0.0869648978114,-0.290149688721
7849,1.12794995308,1.08399999142,0.713499963284,1.63117837906,1.62434339523,0.892918467522
23244,-0.344249993563,-0.466999977827,-0.376100003719,-0.504576444626,-0.247206866741,-0.234358757734
7494,-0.375750005245,-0.477849990129,-0.33394998312,-1.77953028679,-0.645428776741,-0.510447263718
4836,0.268299996853,-0.927399992943,-1.40280008316,-0.0794008523226,-0.524195730686,-0.5450283885
23647,0.374450027943,0.162250012159,-0.107249997556,0.216742932796,0.106272190809,-0.0623132884502
10617,1.21700000763,0.940199971199,0.68180000782,-2.05613946915,-1.68895244598,-0.891815304756
2184,-0.348900020123,0.0325000025332,0.603049993515,-1.54792118073,-0.311441093683,-0.157745286822
5355,-0.323449999094,-0.687099993229,-0.903599977493,1.28104925156,0.419709086418,0.618087828159
6659,-1.61694991589,2.77624988556,2.36024999619,3.53166031837,1.80411624908,0.995399177074
7016,-0.263999998569,-0.0484500005841,0.0236000008881,1.18392586708,0.197899654508,0.449914187193
